fid,id,left,top,right,bottom
4104,61829,780161.0548063321,5818217.973052206,780211.0548063321,5818267.973052206
4105,61830,780161.0548063321,5818167.973052206,780211.0548063321,5818217.973052206
4106,61831,780161.0548063321,5818117.973052206,780211.0548063321,5818167.973052206
4107,61832,780161.0548063321,5818067.973052206,780211.0548063321,5818117.973052206
4108,61833,780161.0548063321,5818017.973052206,780211.0548063321,5818067.973052206
4109,61839,780161.0548063321,5817717.973052206,780211.0548063321,5817767.973052206
4110,61840,780161.0548063321,5817667.973052206,780211.0548063321,5817717.973052206
4111,61841,780161.0548063321,5817617.973052206,780211.0548063321,5817667.973052206
4112,61842,780161.0548063321,5817567.973052206,780211.0548063321,5817617.973052206
4113,61843,780161.0548063321,5817517.973052206,780211.0548063321,5817567.973052206
4114,61844,780161.0548063321,5817467.973052206,780211.0548063321,5817517.973052206
4115,61845,780161.0548063321,5817417.973052206,780211.0548063321,5817467.973052206
4116,61846,780161.0548063321,5817367.973052206,780211.0548063321,5817417.973052206
4117,61847,780161.0548063321,5817317.973052206,780211.0548063321,5817367.973052206
4118,61848,780161.0548063321,5817267.973052206,780211.0548063321,5817317.973052206
4119,61849,780161.0548063321,5817217.973052206,780211.0548063321,5817267.973052206
4120,61850,780161.0548063321,5817167.973052206,780211.0548063321,5817217.973052206
4121,61851,780161.0548063321,5817117.973052206,780211.0548063321,5817167.973052206
4122,61852,780161.0548063321,5817067.973052206,780211.0548063321,5817117.973052206
4123,61853,780161.0548063321,5817017.973052206,780211.0548063321,5817067.973052206
4124,61854,780161.0548063321,5816967.973052206,780211.0548063321,5817017.973052206
4125,61855,780161.0548063321,5816917.973052206,780211.0548063321,5816967.973052206
4126,61856,780161.0548063321,5816867.973052206,780211.0548063321,5816917.973052206
4127,61857,780161.0548063321,5816817.973052206,780211.0548063321,5816867.973052206
4128,61858,780161.0548063321,5816767.973052206,780211.0548063321,5816817.973052206
4129,61859,780161.0548063321,5816717.973052206,780211.0548063321,5816767.973052206
4130,61860,780161.0548063321,5816667.973052206,780211.0548063321,5816717.973052206
4131,61861,780161.0548063321,5816617.973052206,780211.0548063321,5816667.973052206
4132,61862,780161.0548063321,5816567.973052206,780211.0548063321,5816617.973052206
4133,61863,780161.0548063321,5816517.973052206,780211.0548063321,5816567.973052206
4134,61864,780161.0548063321,5816467.973052206,780211.0548063321,5816517.973052206
4135,61865,780161.0548063321,5816417.973052206,780211.0548063321,5816467.973052206
4136,61866,780161.0548063321,5816367.973052206,780211.0548063321,5816417.973052206
4137,61867,780161.0548063321,5816317.973052206,780211.0548063321,5816367.973052206
4138,61868,780161.0548063321,5816267.973052206,780211.0548063321,5816317.973052206
4139,61869,780161.0548063321,5816217.973052206,780211.0548063321,5816267.973052206
4140,61870,780161.0548063321,5816167.973052206,780211.0548063321,5816217.973052206
4141,61871,780161.0548063321,5816117.973052206,780211.0548063321,5816167.973052206
4142,61872,780161.0548063321,5816067.973052206,780211.0548063321,5816117.973052206
4143,61873,780161.0548063321,5816017.973052206,780211.0548063321,5816067.973052206
4144,61874,780161.0548063321,5815967.973052206,780211.0548063321,5816017.973052206
4145,61875,780161.0548063321,5815917.973052206,780211.0548063321,5815967.973052206
4146,61876,780161.0548063321,5815867.973052206,780211.0548063321,5815917.973052206
4147,61877,780161.0548063321,5815817.973052206,780211.0548063321,5815867.973052206
4148,61878,780161.0548063321,5815767.973052206,780211.0548063321,5815817.973052206
4149,61879,780161.0548063321,5815717.973052206,780211.0548063321,5815767.973052206
4150,61880,780161.0548063321,5815667.973052206,780211.0548063321,5815717.973052206
4151,61881,780161.0548063321,5815617.973052206,780211.0548063321,5815667.973052206
4152,61882,780161.0548063321,5815567.973052206,780211.0548063321,5815617.973052206
4153,61883,780161.0548063321,5815517.973052206,780211.0548063321,5815567.973052206
4154,61884,780161.0548063321,5815467.973052206,780211.0548063321,5815517.973052206
4155,61885,780161.0548063321,5815417.973052206,780211.0548063321,5815467.973052206
4156,61886,780161.0548063321,5815367.973052206,780211.0548063321,5815417.973052206
4157,61887,780161.0548063321,5815317.973052206,780211.0548063321,5815367.973052206
4158,61888,780161.0548063321,5815267.973052206,780211.0548063321,5815317.973052206
4159,61889,780161.0548063321,5815217.973052206,780211.0548063321,5815267.973052206
4160,61890,780161.0548063321,5815167.973052206,780211.0548063321,5815217.973052206
4161,61891,780161.0548063321,5815117.973052206,780211.0548063321,5815167.973052206
4162,61892,780161.0548063321,5815067.973052206,780211.0548063321,5815117.973052206
4163,61893,780161.0548063321,5815017.973052206,780211.0548063321,5815067.973052206
4164,61894,780161.0548063321,5814967.973052206,780211.0548063321,5815017.973052206
4165,61895,780161.0548063321,5814917.973052206,780211.0548063321,5814967.973052206
4166,61896,780161.0548063321,5814867.973052206,780211.0548063321,5814917.973052206
4167,61897,780161.0548063321,5814817.973052206,780211.0548063321,5814867.973052206
4168,61898,780161.0548063321,5814767.973052206,780211.0548063321,5814817.973052206
4169,61899,780161.0548063321,5814717.973052206,780211.0548063321,5814767.973052206
4170,61900,780161.0548063321,5814667.973052206,780211.0548063321,5814717.973052206
4171,61901,780161.0548063321,5814617.973052206,780211.0548063321,5814667.973052206
4172,61902,780161.0548063321,5814567.973052206,780211.0548063321,5814617.973052206
4173,61903,780161.0548063321,5814517.973052206,780211.0548063321,5814567.973052206
4174,61904,780161.0548063321,5814467.973052206,780211.0548063321,5814517.973052206
4175,61905,780161.0548063321,5814417.973052206,780211.0548063321,5814467.973052206
4176,61906,780161.0548063321,5814367.973052206,780211.0548063321,5814417.973052206
4177,61907,780161.0548063321,5814317.973052206,780211.0548063321,5814367.973052206
4178,61908,780161.0548063321,5814267.973052206,780211.0548063321,5814317.973052206
4179,61909,780161.0548063321,5814217.973052206,780211.0548063321,5814267.973052206
4180,61910,780161.0548063321,5814167.973052206,780211.0548063321,5814217.973052206
4181,61911,780161.0548063321,5814117.973052206,780211.0548063321,5814167.973052206
4182,61912,780161.0548063321,5814067.973052206,780211.0548063321,5814117.973052206
4183,61913,780161.0548063321,5814017.973052206,780211.0548063321,5814067.973052206
4184,61914,780161.0548063321,5813967.973052206,780211.0548063321,5814017.973052206
4185,61915,780161.0548063321,5813917.973052206,780211.0548063321,5813967.973052206
4186,61916,780161.0548063321,5813867.973052206,780211.0548063321,5813917.973052206
4187,61917,780161.0548063321,5813817.973052206,780211.0548063321,5813867.973052206
4188,61918,780161.0548063321,5813767.973052206,780211.0548063321,5813817.973052206
4189,61919,780161.0548063321,5813717.973052206,780211.0548063321,5813767.973052206
4190,61920,780161.0548063321,5813667.973052206,780211.0548063321,5813717.973052206
4191,62310,780211.0548063321,5834467.973052206,780261.0548063321,5834517.973052206
4192,62311,780211.0548063321,5834417.973052206,780261.0548063321,5834467.973052206
4193,62312,780211.0548063321,5834367.973052206,780261.0548063321,5834417.973052206
4194,62313,780211.0548063321,5834317.973052206,780261.0548063321,5834367.973052206
4195,62314,780211.0548063321,5834267.973052206,780261.0548063321,5834317.973052206
4196,62315,780211.0548063321,5834217.973052206,780261.0548063321,5834267.973052206
4197,62316,780211.0548063321,5834167.973052206,780261.0548063321,5834217.973052206
4198,62317,780211.0548063321,5834117.973052206,780261.0548063321,5834167.973052206
4199,62318,780211.0548063321,5834067.973052206,780261.0548063321,5834117.973052206
4200,62319,780211.0548063321,5834017.973052206,780261.0548063321,5834067.973052206
4201,62320,780211.0548063321,5833967.973052206,780261.0548063321,5834017.973052206
4202,62321,780211.0548063321,5833917.973052206,780261.0548063321,5833967.973052206
4203,62322,780211.0548063321,5833867.973052206,780261.0548063321,5833917.973052206
4204,62323,780211.0548063321,5833817.973052206,780261.0548063321,5833867.973052206
4205,62324,780211.0548063321,5833767.973052206,780261.0548063321,5833817.973052206
4206,62325,780211.0548063321,5833717.973052206,780261.0548063321,5833767.973052206
4207,62326,780211.0548063321,5833667.973052206,780261.0548063321,5833717.973052206
4208,62327,780211.0548063321,5833617.973052206,780261.0548063321,5833667.973052206
4209,62387,780211.0548063321,5830617.973052206,780261.0548063321,5830667.973052206
4210,62388,780211.0548063321,5830567.973052206,780261.0548063321,5830617.973052206
4211,62389,780211.0548063321,5830517.973052206,780261.0548063321,5830567.973052206
4212,62390,780211.0548063321,5830467.973052206,780261.0548063321,5830517.973052206
4213,62391,780211.0548063321,5830417.973052206,780261.0548063321,5830467.973052206
4214,62392,780211.0548063321,5830367.973052206,780261.0548063321,5830417.973052206
4215,62393,780211.0548063321,5830317.973052206,780261.0548063321,5830367.973052206
4216,62394,780211.0548063321,5830267.973052206,780261.0548063321,5830317.973052206
4217,62395,780211.0548063321,5830217.973052206,780261.0548063321,5830267.973052206
4218,62396,780211.0548063321,5830167.973052206,780261.0548063321,5830217.973052206
4219,62397,780211.0548063321,5830117.973052206,780261.0548063321,5830167.973052206
4220,62398,780211.0548063321,5830067.973052206,780261.0548063321,5830117.973052206
4221,62399,780211.0548063321,5830017.973052206,780261.0548063321,5830067.973052206
4222,62400,780211.0548063321,5829967.973052206,780261.0548063321,5830017.973052206
4223,62401,780211.0548063321,5829917.973052206,780261.0548063321,5829967.973052206
4224,62402,780211.0548063321,5829867.973052206,780261.0548063321,5829917.973052206
4225,62403,780211.0548063321,5829817.973052206,780261.0548063321,5829867.973052206
4226,62404,780211.0548063321,5829767.973052206,780261.0548063321,5829817.973052206
4227,62405,780211.0548063321,5829717.973052206,780261.0548063321,5829767.973052206
4228,62406,780211.0548063321,5829667.973052206,780261.0548063321,5829717.973052206
4229,62407,780211.0548063321,5829617.973052206,780261.0548063321,5829667.973052206
4230,62408,780211.0548063321,5829567.973052206,780261.0548063321,5829617.973052206
4231,62409,780211.0548063321,5829517.973052206,780261.0548063321,5829567.973052206
4232,62410,780211.0548063321,5829467.973052206,780261.0548063321,5829517.973052206
4233,62411,780211.0548063321,5829417.973052206,780261.0548063321,5829467.973052206
4234,62412,780211.0548063321,5829367.973052206,780261.0548063321,5829417.973052206
4235,62413,780211.0548063321,5829317.973052206,780261.0548063321,5829367.973052206
4236,62414,780211.0548063321,5829267.973052206,780261.0548063321,5829317.973052206
4237,62415,780211.0548063321,5829217.973052206,780261.0548063321,5829267.973052206
4238,62416,780211.0548063321,5829167.973052206,780261.0548063321,5829217.973052206
4239,62417,780211.0548063321,5829117.973052206,780261.0548063321,5829167.973052206
4240,62418,780211.0548063321,5829067.973052206,780261.0548063321,5829117.973052206
4241,62419,780211.0548063321,5829017.973052206,780261.0548063321,5829067.973052206
4242,62420,780211.0548063321,5828967.973052206,780261.0548063321,5829017.973052206
4243,62421,780211.0548063321,5828917.973052206,780261.0548063321,5828967.973052206
4244,62422,780211.0548063321,5828867.973052206,780261.0548063321,5828917.973052206
4245,62423,780211.0548063321,5828817.973052206,780261.0548063321,5828867.973052206
4246,62424,780211.0548063321,5828767.973052206,780261.0548063321,5828817.973052206
4247,62425,780211.0548063321,5828717.973052206,780261.0548063321,5828767.973052206
4248,62426,780211.0548063321,5828667.973052206,780261.0548063321,5828717.973052206
4249,62427,780211.0548063321,5828617.973052206,780261.0548063321,5828667.973052206
4250,62428,780211.0548063321,5828567.973052206,780261.0548063321,5828617.973052206
4251,62429,780211.0548063321,5828517.973052206,780261.0548063321,5828567.973052206
4252,62430,780211.0548063321,5828467.973052206,780261.0548063321,5828517.973052206
4253,62431,780211.0548063321,5828417.973052206,780261.0548063321,5828467.973052206
4254,62432,780211.0548063321,5828367.973052206,780261.0548063321,5828417.973052206
4255,62433,780211.0548063321,5828317.973052206,780261.0548063321,5828367.973052206
4256,62434,780211.0548063321,5828267.973052206,780261.0548063321,5828317.973052206
4257,62435,780211.0548063321,5828217.973052206,780261.0548063321,5828267.973052206
4258,62436,780211.0548063321,5828167.973052206,780261.0548063321,5828217.973052206
4259,62437,780211.0548063321,5828117.973052206,780261.0548063321,5828167.973052206
4260,62438,780211.0548063321,5828067.973052206,780261.0548063321,5828117.973052206
4261,62439,780211.0548063321,5828017.973052206,780261.0548063321,5828067.973052206
4262,62440,780211.0548063321,5827967.973052206,780261.0548063321,5828017.973052206
4263,62441,780211.0548063321,5827917.973052206,780261.0548063321,5827967.973052206
4264,62442,780211.0548063321,5827867.973052206,780261.0548063321,5827917.973052206
4265,62443,780211.0548063321,5827817.973052206,780261.0548063321,5827867.973052206
4266,62444,780211.0548063321,5827767.973052206,780261.0548063321,5827817.973052206
4267,62445,780211.0548063321,5827717.973052206,780261.0548063321,5827767.973052206
4268,62446,780211.0548063321,5827667.973052206,780261.0548063321,5827717.973052206
4269,62447,780211.0548063321,5827617.973052206,780261.0548063321,5827667.973052206
4270,62448,780211.0548063321,5827567.973052206,780261.0548063321,5827617.973052206
4271,62449,780211.0548063321,5827517.973052206,780261.0548063321,5827567.973052206
4272,62450,780211.0548063321,5827467.973052206,780261.0548063321,5827517.973052206
4273,62451,780211.0548063321,5827417.973052206,780261.0548063321,5827467.973052206
4274,62452,780211.0548063321,5827367.973052206,780261.0548063321,5827417.973052206
4275,62453,780211.0548063321,5827317.973052206,780261.0548063321,5827367.973052206
4276,62454,780211.0548063321,5827267.973052206,780261.0548063321,5827317.973052206
4277,62455,780211.0548063321,5827217.973052206,780261.0548063321,5827267.973052206
4278,62456,780211.0548063321,5827167.973052206,780261.0548063321,5827217.973052206
4279,62457,780211.0548063321,5827117.973052206,780261.0548063321,5827167.973052206
4280,62458,780211.0548063321,5827067.973052206,780261.0548063321,5827117.973052206
4281,62459,780211.0548063321,5827017.973052206,780261.0548063321,5827067.973052206
4282,62460,780211.0548063321,5826967.973052206,780261.0548063321,5827017.973052206
4283,62461,780211.0548063321,5826917.973052206,780261.0548063321,5826967.973052206
4284,62462,780211.0548063321,5826867.973052206,780261.0548063321,5826917.973052206
4285,62463,780211.0548063321,5826817.973052206,780261.0548063321,5826867.973052206
4286,62464,780211.0548063321,5826767.973052206,780261.0548063321,5826817.973052206
4287,62465,780211.0548063321,5826717.973052206,780261.0548063321,5826767.973052206
4288,62554,780211.0548063321,5822267.973052206,780261.0548063321,5822317.973052206
4289,62555,780211.0548063321,5822217.973052206,780261.0548063321,5822267.973052206
4290,62556,780211.0548063321,5822167.973052206,780261.0548063321,5822217.973052206
4291,62557,780211.0548063321,5822117.973052206,780261.0548063321,5822167.973052206
4292,62558,780211.0548063321,5822067.973052206,780261.0548063321,5822117.973052206
4293,62559,780211.0548063321,5822017.973052206,780261.0548063321,5822067.973052206
4294,62560,780211.0548063321,5821967.973052206,780261.0548063321,5822017.973052206
